token_id,num_sales,nft_name,nft_description,nft_image,collection_name,collection_description,collection_image,fees_seller,fees_opensea,fees_seller_usd,fees_opensea_usd,payout_collection_address,tx_timestamp,price,gain,usd_price,usd_gain,token,to_eth,to_usd,from_account,to_account,seller_account,winner_account,contract_address,created_date,chain,token_type,asset_contract_type,asset_type
7728548,2,13341158,22381642,7363828,20267497,15839843,11906270,0.000489,0.0004075,0.15151665,0.126263875,2045344,2023-04-29T22:02:14,0.0163,0.0154034999999999,5.050555,4.772774474999999,BNB,0.17157652,309.85,2142826,2126811,4274919,2142826,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
4484358,2,23645273,22381642,21605048,20267497,15839843,11906270,0.000489,0.0004075,0.15151665,0.126263875,2045344,2023-04-29T22:02:14,0.0163,0.0154034999999999,5.050555,4.772774474999999,BNB,0.17157652,309.85,2142826,2126811,4274919,2142826,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
7553705,4,31080368,22381642,9411360,14200968,28384680,548807,0.0125,0.00625,22.563,11.2815,752464,2023-04-29T22:02:11,0.25,0.2312499999999999,451.26,417.4155,WETH,1.0,1805.04,4961344,2985804,4961344,4616101,903131,2023-03-21T18:29:02.433159,ethereum,ERC721,non-fungible,simple
6208373,1,30124279,17309622,9069769,22022504,23928479,13201426,0.0035,0.00125,6.3208600000000015,2.2574500000000004,5453339,2023-04-29T22:01:59,0.05,0.04525,90.298,81.71969,ETH,1.0,1805.96,1612683,2663579,5987520,1612683,4653719,2018-06-23T03:45:28.066387,ethereum,ERC721,non-fungible,simple
9894209,4439,18753645,29314156,20802203,19290466,8435301,3153376,0.2685,0.13425,0.2684025345,0.13420126725,6063803,2023-04-29T22:01:57,5.37,4.96725,5.3680506900000005,4.96544688825,USDC,0.00055354,0.999637,808244,2126811,808244,4948322,3357449,2022-02-28T17:59:22.546897,matic,ERC1155,semi-fungible,simple
1286785,1,14142500,17122388,11310132,6660473,31120956,1461627,8.4,4.2,7.7312508,3.8656254,1657950,2023-04-29T22:01:57,168.0,155.4,154.625016,143.0281398,MAGIC,0.00050966,0.920387,567368,4075466,1015965,567368,1539425,2022-08-16T16:49:45.135382,arbitrum,ERC721,non-fungible,simple
3379127,1,16286488,22381642,5607707,20267497,15839843,11906270,0.005994,0.004995,1.8572409000000003,1.5477007500000002,2045344,2023-04-29T22:01:47,0.1998,0.188811,61.90803,58.503088350000006,BNB,0.17157652,309.85,1007180,2126811,4903384,1007180,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
6912920,1,14355681,22381642,3628448,20267497,15839843,11906270,0.00597,0.004975,1.8498045000000003,1.5415037500000002,2045344,2023-04-29T22:01:47,0.199,0.188055,61.66015000000001,58.26884175000001,BNB,0.17157652,309.85,1007180,2126811,1436733,1007180,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
6914888,1,8386494,22381642,6214217,20267497,15839843,11906270,0.00594,0.00495,1.840509,1.5337575000000003,2045344,2023-04-29T22:01:47,0.198,0.18711,61.3503,57.97603350000001,BNB,0.17157652,309.85,1007180,2126811,3164785,1007180,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
10096750,3,23403171,16732113,15344414,20663794,13330778,15592146,0.0086,0.0043,15.531256,7.765628,1257858,2023-04-29T22:01:47,0.172,0.1591,310.62512,287.328236,ETH,1.0,1805.96,2612982,2126811,2686306,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
7204435,3,14168477,16732113,5632419,20663794,13330778,15592146,0.0085,0.00425,15.35066,7.675330000000001,1257858,2023-04-29T22:01:47,0.17,0.15725,307.01320000000004,283.98721,ETH,1.0,1805.96,2612982,2126811,3341866,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
586683,1,497520,24170752,10514912,20663794,13330778,15592146,0.0085,0.00425,15.35066,7.675330000000001,1257858,2023-04-29T22:01:47,0.17,0.15725,307.01320000000004,283.98721,ETH,1.0,1805.96,2612982,2126811,5130109,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
9742641,1,27125147,24170752,21067276,20663794,13330778,15592146,0.008495,0.0042475,15.341630200000004,7.670815100000001,1257858,2023-04-29T22:01:47,0.1699,0.1571575,306.832604,283.82015870000004,ETH,1.0,1805.96,2612982,2126811,3421902,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
4548863,2,4744780,24170752,2149191,20663794,13330778,15592146,0.00849,0.004245,15.332600400000002,7.666300200000001,1257858,2023-04-29T22:01:47,0.1698,0.157065,306.652008,283.6531074,ETH,1.0,1805.96,2612982,2126811,3953716,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
9644002,1,19548234,16732113,15299715,20663794,13330778,15592146,0.008485,0.0042425,15.3235706,7.6617853,1257858,2023-04-29T22:01:47,0.1697,0.1569725,306.471412,283.4860561,ETH,1.0,1805.96,2612982,2126811,3458157,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
5885855,2,14429232,17062238,4815321,20663794,13330778,15592146,0.008485,0.0042425,15.3235706,7.6617853,1257858,2023-04-29T22:01:47,0.1697,0.1569725,306.471412,283.4860561,ETH,1.0,1805.96,2612982,2126811,1645783,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
2378470,2,6231697,27142210,15129346,20663794,13330778,15592146,0.008475,0.0042375,15.305511000000005,7.652755500000001,1257858,2023-04-29T22:01:47,0.1695,0.1567875,306.11022,283.1519535,ETH,1.0,1805.96,2612982,2126811,2180025,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
1842623,2,2169381,24170752,13633494,20663794,13330778,15592146,0.008465,0.0042325,15.2874514,7.6437257,1257858,2023-04-29T22:01:47,0.1693,0.1566025,305.749028,282.8178509,ETH,1.0,1805.96,2612982,2126811,1756307,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
4264565,1,14364775,15334902,23447233,20663794,13330778,15592146,0.00845,0.004225,15.260362000000002,7.630181000000001,1257858,2023-04-29T22:01:47,0.169,0.156325,305.20724,282.316697,ETH,1.0,1805.96,2612982,2126811,717300,2612982,1003191,2022-06-07T03:10:18.290195,ethereum,ERC721,non-fungible,simple
4074592,12,26910294,601511,16035997,23301611,601511,2480557,0.00931,0.00931,16.813487600000002,16.813487600000002,5106374,2023-04-29T22:01:47,0.3724,0.35378,672.5395040000001,638.9125288000001,ETH,1.0,1805.96,4832642,2126811,2418779,4832642,1459419,2023-01-03T17:28:38.451285,ethereum,ERC721,non-fungible,simple
5485578,11,22381642,22381642,19023397,25595429,28940864,17458239,0.0,0.00985,0.0,3.0520225000000005,5106374,2023-04-29T22:01:32,0.394,0.38415,122.0809,119.0288775,WBNB,0.17157652,309.85,3581588,2126811,3581588,1641762,4133983,2022-08-19T07:49:02.062825,bsc,ERC721,non-fungible,simple
5299674,1,21711154,26625827,12671045,31580028,566306,7836916,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:01:30,1.4,1.4,28.924,28.924,SOL,0.01143764,20.66,5106374,5106374,2191233,5824418,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
1494261,1,14899117,11765068,12658915,25107388,19957007,9428829,0.0,2.99999999999e-05,0.0,0.0541788,5106374,2023-04-29T22:01:29,0.0012,0.0011699999999999,2.167152,2.1129732,ETH,1.0,1805.96,3783318,2126811,5444845,3783318,1973576,2023-01-30T06:12:13.341276,arbitrum,ERC721,non-fungible,simple
75196,3,12955100,16273103,24973544,1640703,6596808,22033128,0.0013275,0.0004425,2.3974119,0.7991373,235775,2023-04-29T22:01:11,0.0177,0.01593,31.965492,28.768942800000005,ETH,1.0,1805.96,2643557,2126811,4099905,2643557,6334079,2023-04-24T17:16:02.062175,ethereum,ERC721,non-fungible,simple
1581765,2,21258208,22808667,13187448,27384098,16877192,22145388,0.0,0.003475,0.0,6.275711000000001,5106374,2023-04-29T22:01:11,0.139,0.135525,251.02844,244.752729,ETH,1.0,1805.96,868729,2126811,3048608,868729,659745,2023-02-04T18:56:49.573950,ethereum,ERC721,non-fungible,simple
10396274,3,8442945,20311940,22634555,19238858,4503465,6279338,1.125,0.375,0.963927,0.321309,5634475,2023-04-29T22:01:09,15.0,13.5,12.85236,11.567124,MATIC,0.00047446,0.856824,400431,2126811,5634475,400431,1991117,2021-08-11T02:56:18.366467,matic,ERC1155,semi-fungible,simple
7498784,390,11078265,13704235,22412007,2675639,1731265,25404894,0.00045,0.000225,0.812682,0.406341,5323008,2023-04-29T22:01:09,0.009,0.0083249999999999,16.25364,15.034617,ETH,1.0,1805.96,5048264,2126811,530644,5048264,4385500,2022-03-11T09:53:02.575516,matic,ERC1155,semi-fungible,simple
7453418,280,10421875,23175978,12246116,27556544,7763629,962356,0.0,0.00075,0.0,0.2323875,5106374,2023-04-29T22:01:08,0.03,0.0292499999999999,9.2955,9.0631125,BNB,0.17157652,309.85,5347044,5761771,228649,5347044,3402127,2022-08-16T17:03:52.085923,bsc,ERC721,non-fungible,simple
346853,2,2532115,26767684,18845370,26146403,9077733,14166608,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:01:06,0.5,0.5,10.33,10.33,SOL,0.01143764,20.66,5106374,5106374,2191233,6068967,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
4624169,4,22429146,4806101,3842186,26326326,31179002,4998483,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:01:06,0.045,0.045,0.9297,0.9297,SOL,0.01143764,20.66,5106374,5106374,2191233,553918,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
7633815,1,18901166,13220930,3666642,18901166,13220930,4508810,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:01:01,0.38,0.38,7.8508,7.8508,SOL,0.01143764,20.66,5106374,5106374,4114950,3145602,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
376816,3,12426617,418000,10832702,418000,1464939,26709105,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:01:00,0.777,0.777,16.05282,16.05282,SOL,0.01143764,20.66,5106374,5106374,2191233,868325,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
6421963,2,8103328,16273103,11887219,1640703,6596808,22033128,0.00075,0.00025,1.35447,0.45149,235775,2023-04-29T22:00:59,0.01,0.009,18.0596,16.25364,ETH,1.0,1805.96,3931015,2126811,1538593,3931015,6334079,2023-04-24T17:16:02.062175,ethereum,ERC721,non-fungible,simple
3909354,1,13889124,22381642,22568416,7354596,6481762,8553943,0.0001799999999999,0.000225,0.3250728,0.406341,3944818,2023-04-29T22:00:59,0.009,0.008595,16.25364,15.5222262,ETH,1.0,1805.96,4380706,2126811,4710427,4380706,4801045,2020-12-02T17:40:53.232025,ethereum,ERC1155,semi-fungible,simple
1355241,6,28333574,25086272,14028827,2635460,28862574,7175329,0.0045,0.00225,8.122679999999999,4.06134,5538152,2023-04-29T22:00:59,0.09,0.0832499999999999,162.4536,150.26958,WETH,1.0,1805.04,5261200,2985804,5261200,1491590,4976766,2022-09-13T23:57:18.585198,ethereum,ERC721,non-fungible,simple
4133335,6,10549026,25086272,14028827,2635460,28862574,7175329,0.0045,0.00225,8.122679999999999,4.06134,5538152,2023-04-29T22:00:59,0.09,0.0832499999999999,162.4536,150.26958,WETH,1.0,1805.04,5261200,2985804,5261200,1491590,4976766,2022-09-13T23:57:18.585198,ethereum,ERC721,non-fungible,simple
3837329,1,931771,22381642,25755718,20267497,15839843,11906270,2.535e-05,2.1125e-05,0.0078546975,0.00654558125,2045344,2023-04-29T22:00:56,0.000845,0.000798525,0.26182325,0.24742297125,BNB,0.17157652,309.85,2589278,2126811,2407077,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
2546982,1,25279423,22381642,18351272,20267497,15839843,11906270,2.1e-05,1.75e-05,0.00650685,0.005422375,2045344,2023-04-29T22:00:56,0.0007,0.0006615,0.216895,0.204965775,BNB,0.17157652,309.85,2589278,2126811,4405775,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
3715677,1,15599867,22381642,13061488,20267497,15839843,11906270,1.79999999999e-05,1.49999999999e-05,0.0055772999999999,0.00464775,2045344,2023-04-29T22:00:56,0.0006,0.0005669999999999,0.18591,0.1756849499999999,BNB,0.17157652,309.85,2589278,2126811,4118031,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
9818703,1,14378894,22381642,1968797,20267497,15839843,11906270,1.71e-05,1.425e-05,0.005298435,0.0044153625,2045344,2023-04-29T22:00:56,0.00057,0.0005386499999999,0.1766145,0.1669007024999999,BNB,0.17157652,309.85,2589278,2126811,4999368,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
10153130,1,4175759,22381642,13000858,20267497,15839843,11906270,1.71e-05,1.425e-05,0.005298435,0.0044153625,2045344,2023-04-29T22:00:56,0.00057,0.0005386499999999,0.1766145,0.1669007024999999,BNB,0.17157652,309.85,2589278,2126811,5676039,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
1024180,1,3669886,22381642,9333774,20267497,15839843,11906270,1.71e-05,1.425e-05,0.005298435,0.0044153625,2045344,2023-04-29T22:00:56,0.00057,0.0005386499999999,0.1766145,0.1669007024999999,BNB,0.17157652,309.85,2589278,2126811,5801339,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
2715508,1,10517237,22381642,2741378,20267497,15839843,11906270,1.5e-05,1.25e-05,0.00464775,0.003873125,2045344,2023-04-29T22:00:56,0.0005,0.0004725,0.154925,0.146404125,BNB,0.17157652,309.85,2589278,2126811,4712048,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
2885516,1,16858207,22381642,16625109,20267497,15839843,11906270,1.5e-05,1.25e-05,0.00464775,0.003873125,2045344,2023-04-29T22:00:56,0.0005,0.0004725,0.154925,0.146404125,BNB,0.17157652,309.85,2589278,2126811,378984,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
1239904,1,10134631,22381642,18571354,20267497,15839843,11906270,1.5e-05,1.25e-05,0.00464775,0.003873125,2045344,2023-04-29T22:00:56,0.0005,0.0004725,0.154925,0.146404125,BNB,0.17157652,309.85,2589278,2126811,4712048,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
9462483,1,5952445,22381642,8337734,20267497,15839843,11906270,1.5e-05,1.25e-05,0.00464775,0.003873125,2045344,2023-04-29T22:00:56,0.0005,0.0004725,0.154925,0.146404125,BNB,0.17157652,309.85,2589278,2126811,3197379,2589278,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
9184473,61135,27390460,4264280,14975374,27390460,13112834,14975374,0.00424,0.00212,1.3137640000000002,0.6568820000000001,2772180,2023-04-29T22:00:41,0.0848,0.07844,26.27528,24.304634000000004,WBNB,0.17157652,309.85,1190636,2126811,1190636,1697406,282638,2023-03-16T07:39:13.595424,bsc,ERC1155,semi-fungible,simple
5080958,7,20289110,4806101,2197938,26326326,31179002,4998483,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:00:40,0.037,0.037,0.76442,0.76442,SOL,0.01143764,20.66,5106374,5106374,2191233,553918,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
381556,5,10679526,7524930,21066567,19635223,7524930,9842423,0.01125,0.00375,20.31705,6.77235,6021548,2023-04-29T22:00:35,0.15,0.1349999999999999,270.894,243.8046,ETH,1.0,1805.96,3290050,2126811,2239788,3290050,2561376,2023-04-04T06:59:48.363143,ethereum,ERC721,non-fungible,simple
2505546,2,14396176,10984601,4898905,10402303,23700272,16888133,0.005175,0.001725,9.345843,3.1152810000000004,525987,2023-04-29T22:00:35,0.069,0.0621,124.61124,112.150116,ETH,1.0,1805.96,4793512,2126811,3567020,4793512,4559901,2022-09-30T04:09:51.332372,ethereum,ERC721,non-fungible,simple
4104231,1,18901128,5590364,12733759,24707895,27432729,13225280,0.144,0.8,0.123382656,0.6854592,3874356,2023-04-29T22:00:35,32.0,31.056,27.418368,26.609526144,MATIC,0.00047446,0.856824,3396845,2126811,4782634,3396845,5397647,2023-04-27T18:13:06.185695,matic,ERC721,non-fungible,simple
3707392,2,8837538,15537067,25747287,17053802,24874621,1233602,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:00:34,2.0,2.0,41.32,41.32,SOL,0.01143764,20.66,5106374,5106374,2191233,6089041,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
4091366,1,26022912,28995783,15766858,28146010,7281467,13191894,0.0,0.0028275,0.0,5.1063519,5106374,2023-04-29T22:00:25,0.1131,0.1102725,204.25407600000003,199.14772410000003,ETH,1.0,1805.96,5890423,1830876,6321721,5890423,1278146,2022-05-16T11:01:44.393803,matic,ERC721,non-fungible,simple
7670141,13,24693556,23015340,11088871,1266167,23015340,17629513,0.00549975,0.00549975,9.93232851,9.93232851,5106374,2023-04-29T22:00:23,0.21999,0.2089905,397.2931404,377.42848338,ETH,1.0,1805.96,1116306,2985804,4616101,1116306,4090986,2023-01-08T19:21:13.685791,ethereum,ERC721,non-fungible,simple
1264620,11,14654685,23015340,11088871,1266167,23015340,17629513,0.00549975,0.00549975,9.93232851,9.93232851,5106374,2023-04-29T22:00:23,0.21999,0.2089905,397.2931404,377.42848338,ETH,1.0,1805.96,1116306,2985804,580073,1116306,4090986,2023-01-08T19:21:13.685791,ethereum,ERC721,non-fungible,simple
5406113,6,27272557,4806101,9437318,26326326,31179002,4998483,0.0,0.0,0.0,0.0,5106374,2023-04-29T22:00:22,0.037,0.037,0.76442,0.76442,SOL,0.01143764,20.66,5106374,5106374,2191233,553918,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
1367004,2,5958563,22381642,14928002,11076840,9957425,10327909,0.0020727,0.001225,3.743213292,2.2123010000000005,2034184,2023-04-29T22:00:21,0.049,0.0457023,88.49204,82.53652570800001,ETH,1.0,1805.96,1623814,2126811,3373135,1623814,5351117,2023-04-18T13:21:21.032315,matic,ERC721,non-fungible,simple
7263777,1,29370360,17122388,9733430,6660473,31120956,1461627,8.4,4.2,7.7312508,3.8656254,1657950,2023-04-29T22:00:19,168.0,155.4,154.625016,143.0281398,MAGIC,0.00050966,0.920387,567368,4075466,1015965,567368,1539425,2022-08-16T16:49:45.135382,arbitrum,ERC721,non-fungible,simple
2038374,1,16289121,10094482,19022108,30394088,1726578,7875623,18.0,6.0,3.15666,1.05222,4321072,2023-04-29T22:00:05,240.0,216.0,42.0888,37.87992,KLAY,9.711e-05,0.17537,1814587,2126811,5181528,1814587,5762714,2022-07-08T08:46:16.191833,klaytn,ERC721,non-fungible,simple
4764076,2,27940791,26543449,6553012,27940791,11773918,18616130,0.0574999999999999,0.0143749999999999,103.8427,25.960675,4488008,2023-04-29T21:59:59,0.575,0.5031249999999999,1038.427,908.623625,ETH,1.0,1805.96,709403,2126811,3515748,709403,4438577,2022-11-30T17:58:13.524669,ethereum,ERC721,non-fungible,simple
3822447,5,27042439,6766286,19405748,4843648,18421631,9331520,0.0018648,0.000525,3.366038592,0.947646,2420689,2023-04-29T21:59:59,0.021,0.0186102,37.905840000000005,33.592155408,WETH,1.0,1805.04,668975,2126811,668975,4068627,5521077,2022-02-17T23:39:44.769923,ethereum,ERC721,non-fungible,simple
8027418,6,30128250,225085,27001017,15331960,26848454,19598299,0.005304,0.00195,9.578811840000002,3.5216220000000003,1794611,2023-04-29T21:59:59,0.078,0.070746,140.86488,127.76444616,ETH,1.0,1805.96,6345273,2985804,3339047,6345273,3162747,2022-11-10T20:15:38.350293,ethereum,ERC721,non-fungible,simple
9184473,1,6240009,6407,15330729,10404291,22381642,19023397,0.0,0.025,0.0,45.149,5106374,2023-04-29T21:59:47,1.0,0.975,1805.96,1760.811,ETH,1.0,1805.96,3396361,2917895,6041327,3396361,1512032,2023-02-24T17:49:37.275664,ethereum,ERC721,non-fungible,simple
7480528,4,3099765,29741210,3446663,16758065,14750593,23113591,0.0,0.0,0.0,0.0,5106374,2023-04-29T21:59:35,0.095,0.095,1.9627,1.9627,SOL,0.01143764,20.66,5106374,5106374,2191233,4721816,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
7425419,2,10877560,27898496,3354214,10686559,10666962,7500562,0.015,0.0075,27.0894,13.5447,5604436,2023-04-29T21:59:35,0.3,0.2774999999999999,541.788,501.1539,ETH,1.0,1805.96,4899124,2985804,3788550,4899124,5502239,2022-02-03T03:16:42.331781,ethereum,ERC721,non-fungible,simple
7787995,1,26087718,16603198,23681277,28725241,16603198,1072006,0.0009,0.00045,1.625364,0.812682,5072344,2023-04-29T21:59:35,0.018,0.0166499999999999,32.50728,30.069234,ETH,1.0,1805.96,3631921,2985804,1514502,3631921,2887354,2023-04-16T17:10:25.320164,ethereum,ERC721,non-fungible,simple
5749163,23,43301,22381642,22914393,2675639,1731265,25404894,0.0008,0.0004,1.444768,0.722384,5323008,2023-04-29T21:59:33,0.016,0.0148,28.89536,26.728208,ETH,1.0,1805.96,5048264,2126811,5048264,1233206,2775851,2022-03-24T18:16:45.473561,matic,ERC1155,semi-fungible,simple
3070377,1,14515138,22000915,9042518,8895661,176831,24526021,34.875,11.625,29.881737,9.960579,1187602,2023-04-29T21:59:31,465.0,418.5,398.42316,358.580844,MATIC,0.00047446,0.856824,3412559,2126811,2833840,3412559,4230195,2023-02-10T01:33:50.043812,matic,ERC721,non-fungible,simple
6723792,2,13114575,2069306,8255724,31436695,1457696,21252295,0.0,0.0,0.0,0.0,5106374,2023-04-29T21:59:25,0.461,0.461,9.52426,9.52426,SOL,0.01143764,20.66,5106374,5106374,2191233,5338240,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
7063676,1,2655070,11314544,11145490,27670270,22540450,12767099,0.0065,0.00325,11.738740000000002,5.869370000000001,2710147,2023-04-29T21:59:23,0.13,0.12025,234.7748,217.16669,ETH,1.0,1805.96,1223965,2126811,1749934,1223965,4708646,2022-12-13T20:01:07.398013,ethereum,ERC721,non-fungible,simple
9219627,1,4231290,22669562,5573650,27670270,22540450,12767099,0.004,0.002,7.22384,3.61192,2710147,2023-04-29T21:59:23,0.08,0.074,144.4768,133.64104,ETH,1.0,1805.96,1223965,2126811,1203385,1223965,4708646,2022-12-13T20:01:07.398013,ethereum,ERC721,non-fungible,simple
617994,3,402229,7524930,11885661,19635223,7524930,9842423,0.01125,0.00375,20.31705,6.77235,6021548,2023-04-29T21:59:23,0.15,0.1349999999999999,270.894,243.8046,ETH,1.0,1805.96,5713394,2126811,4927,5713394,2561376,2023-04-04T06:59:48.363143,ethereum,ERC721,non-fungible,simple
8433383,4,22794377,7524930,26840495,19635223,7524930,9842423,0.0109874999999999,0.0036625,19.8429855,6.6143285,6021548,2023-04-29T21:59:23,0.1465,0.1318499999999999,264.57314,238.11582599999997,ETH,1.0,1805.96,5277572,2985804,5926802,5277572,2561376,2023-04-04T06:59:48.363143,ethereum,ERC721,non-fungible,simple
779243,5,31402893,7524930,22187548,19635223,7524930,9842423,0.0109424999999999,0.0036475,19.7617173,6.587239100000001,6021548,2023-04-29T21:59:23,0.1459,0.13131,263.48956400000003,237.1406076,ETH,1.0,1805.96,5277572,2985804,5415577,5277572,2561376,2023-04-04T06:59:48.363143,ethereum,ERC721,non-fungible,simple
9184473,6,9998188,8484888,2192471,27467062,14009501,17548283,0.0005,0.0005,0.90252,0.90252,5171758,2023-04-29T21:59:11,0.02,0.019,36.1008,34.29576,WETH,1.0,1805.04,5388572,2126811,5388572,1768257,2907225,2023-04-12T21:58:01.720118,ethereum,ERC1155,semi-fungible,simple
9340198,6,13137477,7524930,2096918,19635223,7524930,9842423,0.0105,0.0035,18.962580000000003,6.3208600000000015,6021548,2023-04-29T21:59:11,0.14,0.126,252.8344,227.55096,ETH,1.0,1805.96,2809402,2126811,3123483,2809402,2561376,2023-04-04T06:59:48.363143,ethereum,ERC721,non-fungible,simple
916235,28,22401260,22381642,22637920,4942255,23033561,14228315,0.25,0.125,0.214206,0.107103,3058634,2023-04-29T21:59:09,5.0,4.625,4.28412,3.962811,MATIC,0.00047446,0.856824,1081340,2126811,1232223,1081340,4710374,2022-07-22T03:32:29.181211,matic,ERC1155,semi-fungible,simple
4139988,3,11161635,22381642,1161664,416887,22655188,10220239,0.025,0.0125,0.0214206,0.0107103,6406307,2023-04-29T21:59:03,0.5,0.4624999999999999,0.428412,0.3962811,MATIC,0.00047446,0.856824,3688834,2126811,5550963,3688834,717490,2022-10-10T16:03:55.877803,matic,ERC721,non-fungible,simple
9925296,2,17020212,8795082,6649076,1754372,19953405,2559073,0.0,0.0,0.0,0.0,5106374,2023-04-29T21:59:01,1.98,1.98,40.9068,40.9068,SOL,0.01143764,20.66,5106374,5106374,2191233,6089041,142980,2022-03-26T23:09:14.980663,solana,METAPLEX,non-fungible,simple
9975559,29,13742169,22381642,6076607,2675639,1731265,25404894,0.0002,0.0001,0.361192,0.180596,5323008,2023-04-29T21:59:01,0.004,0.0037,7.22384,6.6820520000000005,ETH,1.0,1805.96,5048264,2126811,5048264,1233206,2775851,2022-03-24T18:16:45.473561,matic,ERC1155,semi-fungible,simple
6613537,3,15638295,23892994,13397430,27929338,22480792,11595771,0.033675,0.011225,60.81570299999999,20.271901,2558046,2023-04-29T21:58:59,0.449,0.4041,810.87604,729.788436,ETH,1.0,1805.96,2787649,2126811,2630673,2787649,641992,2022-04-12T03:28:37.583825,ethereum,ERC721,non-fungible,simple
250880,2,8432009,26371405,20799087,24993727,5599936,25790358,0.00033,0.000165,0.5959668,0.2979834,1474448,2023-04-29T21:58:59,0.0066,0.0061049999999999,11.919336,11.0253858,ETH,1.0,1805.96,1373634,2126811,1037912,1373634,236229,2022-09-28T16:06:41.831569,ethereum,ERC721,non-fungible,simple
7552834,1,16473567,17905962,3217256,19840988,15880694,10589725,0.00957,0.0072499999999999,17.283037200000003,13.09321,3484740,2023-04-29T21:58:59,0.29,0.27318,523.7284,493.3521528,ETH,1.0,1805.96,2741069,2126811,4224807,2741069,5298647,2023-03-04T02:32:36.964378,ethereum,ERC721,non-fungible,simple
10610113,91,20156775,16505903,9172011,19963953,9507878,84406,0.00600005,0.003000025,0.0891007425,0.04455037125,5484525,2023-04-29T21:58:55,0.120001,0.111000925,1.78201485,1.64836373625,WAVAX,0.00822384,14.85,240742,5823345,240742,940922,291953,2022-09-23T14:21:15.230736,avalanche,ERC1155,semi-fungible,simple
3220706,2,15669277,31017940,5389764,5575542,3098228,21293954,3.5e-05,1.75e-05,0.0632086,0.0316043,4258394,2023-04-29T21:58:36,0.0007,0.0006475,1.264172,1.1693591,ETH,1.0,1805.96,5905082,5246013,1675584,5905082,2499240,2023-01-14T21:48:10.047696,arbitrum_nova,ERC721,non-fungible,simple
582675,1,21942291,22381642,8199690,20267497,15839843,11906270,2.7e-05,2.25e-05,0.00836595,0.006971625,2045344,2023-04-29T21:58:35,0.0009,0.0008505,0.278865,0.263527425,BNB,0.17157652,309.85,122417,2126811,4200756,122417,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
6145558,1,14152186,22381642,24887238,20267497,15839843,11906270,2.64e-05,2.2e-05,0.00818004,0.0068167,2045344,2023-04-29T21:58:35,0.00088,0.0008316,0.272668,0.25767126,BNB,0.17157652,309.85,122417,2126811,3640936,122417,2542407,2022-09-07T11:00:20.359644,bsc,ERC721,non-fungible,simple
